County,AD,ED,Name,Votes
Kings,AD44,ED59,BENJAMIN L. YEE,2
Kings,AD44,ED59,A. MANNY ALICANDRO,1
Kings,AD44,ED59,NOMIKI D. KONST,12
Kings,AD44,ED59,DAVID EISENBACH,1
Kings,AD44,ED59,JARED RICH,1
Kings,AD44,ED59,ANTHONY TONY HERBERT,2
Kings,AD44,ED59,HELAL A. SHEIKH,4
Kings,AD44,ED59,WRITE-IN,1
Kings,AD44,ED60,MELISSA MARK-VIVERITO,48
Kings,AD44,ED60,MICHAEL A. BLAKE,9
Kings,AD44,ED60,DAWN L. SMALLS,13
Kings,AD44,ED60,ERIC A. ULRICH,14
Kings,AD44,ED60,YDANIS RODRIGUEZ,4
Kings,AD44,ED60,DANIEL J. O'DONNELL,13
Kings,AD44,ED60,RAFAEL L. ESPINAL JR.,11
Kings,AD44,ED60,LATRICE M. WALKER,0
Kings,AD44,ED60,JUMAANE D. WILLIAMS,111
Kings,AD44,ED60,RON KIM,19
Kings,AD44,ED60,BENJAMIN L. YEE,34
Kings,AD44,ED60,A. MANNY ALICANDRO,2
Kings,AD44,ED60,NOMIKI D. KONST,8
Kings,AD44,ED60,DAVID EISENBACH,1
Kings,AD44,ED60,JARED RICH,0
Kings,AD44,ED60,ANTHONY TONY HERBERT,0
Kings,AD44,ED60,HELAL A. SHEIKH,0
Kings,AD44,ED60,WRITE-IN,0
Kings,AD44,ED61,MELISSA MARK-VIVERITO,0
Kings,AD44,ED61,MICHAEL A. BLAKE,0
Kings,AD44,ED61,DAWN L. SMALLS,0
Kings,AD44,ED61,ERIC A. ULRICH,0
Kings,AD44,ED61,YDANIS RODRIGUEZ,0
Kings,AD44,ED61,DANIEL J. O'DONNELL,0
Kings,AD44,ED61,RAFAEL L. ESPINAL JR.,0
Kings,AD44,ED61,LATRICE M. WALKER,0
Kings,AD44,ED61,JUMAANE D. WILLIAMS,0
Kings,AD44,ED61,RON KIM,0
Kings,AD44,ED61,BENJAMIN L. YEE,0
Kings,AD44,ED61,A. MANNY ALICANDRO,0
Kings,AD44,ED61,NOMIKI D. KONST,0
Kings,AD44,ED61,DAVID EISENBACH,0
Kings,AD44,ED61,JARED RICH,0
Kings,AD44,ED61,ANTHONY TONY HERBERT,0
Kings,AD44,ED61,HELAL A. SHEIKH,0
Kings,AD44,ED61,WRITE-IN,0
Kings,AD44,ED62,MELISSA MARK-VIVERITO,0
Kings,AD44,ED62,MICHAEL A. BLAKE,0
Kings,AD44,ED62,DAWN L. SMALLS,0
Kings,AD44,ED62,ERIC A. ULRICH,0
Kings,AD44,ED62,YDANIS RODRIGUEZ,0
Kings,AD44,ED62,DANIEL J. O'DONNELL,0
Kings,AD44,ED62,RAFAEL L. ESPINAL JR.,0
Kings,AD44,ED62,LATRICE M. WALKER,0
Kings,AD44,ED62,JUMAANE D. WILLIAMS,0
Kings,AD44,ED62,RON KIM,0
Kings,AD44,ED62,BENJAMIN L. YEE,0
Kings,AD44,ED62,A. MANNY ALICANDRO,0
Kings,AD44,ED62,NOMIKI D. KONST,0
Kings,AD44,ED62,DAVID EISENBACH,0
Kings,AD44,ED62,JARED RICH,0
Kings,AD44,ED62,ANTHONY TONY HERBERT,0
Kings,AD44,ED62,HELAL A. SHEIKH,0
Kings,AD44,ED62,WRITE-IN,0
Kings,AD44,ED63,MELISSA MARK-VIVERITO,0
Kings,AD44,ED63,MICHAEL A. BLAKE,0
Kings,AD44,ED63,DAWN L. SMALLS,0
Kings,AD44,ED63,ERIC A. ULRICH,0
Kings,AD44,ED63,YDANIS RODRIGUEZ,0
Kings,AD44,ED63,DANIEL J. O'DONNELL,0
Kings,AD44,ED63,RAFAEL L. ESPINAL JR.,0
Kings,AD44,ED63,LATRICE M. WALKER,0
Kings,AD44,ED63,JUMAANE D. WILLIAMS,0
Kings,AD44,ED63,RON KIM,0
Kings,AD44,ED63,BENJAMIN L. YEE,0
Kings,AD44,ED63,A. MANNY ALICANDRO,0
Kings,AD44,ED63,NOMIKI D. KONST,0
Kings,AD44,ED63,DAVID EISENBACH,0
Kings,AD44,ED63,JARED RICH,0
Kings,AD44,ED63,ANTHONY TONY HERBERT,0
Kings,AD44,ED63,HELAL A. SHEIKH,0
Kings,AD44,ED63,WRITE-IN,0
Kings,AD44,ED64,MELISSA MARK-VIVERITO,7
Kings,AD44,ED64,MICHAEL A. BLAKE,2
Kings,AD44,ED64,DAWN L. SMALLS,7
Kings,AD44,ED64,ERIC A. ULRICH,2
Kings,AD44,ED64,YDANIS RODRIGUEZ,0
Kings,AD44,ED64,DANIEL J. O'DONNELL,0
Kings,AD44,ED64,RAFAEL L. ESPINAL JR.,2
Kings,AD44,ED64,LATRICE M. WALKER,0
Kings,AD44,ED64,JUMAANE D. WILLIAMS,44
Kings,AD44,ED64,RON KIM,0
Kings,AD44,ED64,BENJAMIN L. YEE,1
Kings,AD44,ED64,A. MANNY ALICANDRO,3
Kings,AD44,ED64,NOMIKI D. KONST,3
Kings,AD44,ED64,DAVID EISENBACH,1
Kings,AD44,ED64,JARED RICH,1
Kings,AD44,ED64,ANTHONY TONY HERBERT,0
Kings,AD44,ED64,HELAL A. SHEIKH,0
Kings,AD44,ED64,WRITE-IN,0
Kings,AD44,ED65,MELISSA MARK-VIVERITO,25
Kings,AD44,ED65,MICHAEL A. BLAKE,10
Kings,AD44,ED65,DAWN L. SMALLS,10
Kings,AD44,ED65,ERIC A. ULRICH,17
Kings,AD44,ED65,YDANIS RODRIGUEZ,4
Kings,AD44,ED65,DANIEL J. O'DONNELL,8
Kings,AD44,ED65,RAFAEL L. ESPINAL JR.,10
Kings,AD44,ED65,LATRICE M. WALKER,0
Kings,AD44,ED65,JUMAANE D. WILLIAMS,142
Kings,AD44,ED65,RON KIM,2
Kings,AD44,ED65,BENJAMIN L. YEE,7
Kings,AD44,ED65,A. MANNY ALICANDRO,1
Kings,AD44,ED65,NOMIKI D. KONST,4
Kings,AD44,ED65,DAVID EISENBACH,0
Kings,AD44,ED65,JARED RICH,1
Kings,AD44,ED65,ANTHONY TONY HERBERT,2
Kings,AD44,ED65,HELAL A. SHEIKH,0
Kings,AD44,ED65,WRITE-IN,0
Kings,AD44,ED66,MELISSA MARK-VIVERITO,0
Kings,AD44,ED66,MICHAEL A. BLAKE,0
Kings,AD44,ED66,DAWN L. SMALLS,0
Kings,AD44,ED66,ERIC A. ULRICH,0
Kings,AD44,ED66,YDANIS RODRIGUEZ,0
Kings,AD44,ED66,DANIEL J. O'DONNELL,0
Kings,AD44,ED66,RAFAEL L. ESPINAL JR.,0
Kings,AD44,ED66,LATRICE M. WALKER,0
Kings,AD44,ED66,JUMAANE D. WILLIAMS,0
Kings,AD44,ED66,RON KIM,0
Kings,AD44,ED66,BENJAMIN L. YEE,0
Kings,AD44,ED66,A. MANNY ALICANDRO,0
Kings,AD44,ED66,NOMIKI D. KONST,0
Kings,AD44,ED66,DAVID EISENBACH,0
Kings,AD44,ED66,JARED RICH,0
Kings,AD44,ED66,ANTHONY TONY HERBERT,0
Kings,AD44,ED66,HELAL A. SHEIKH,0
Kings,AD44,ED66,WRITE-IN,0
Kings,AD44,ED67,MELISSA MARK-VIVERITO,0
Kings,AD44,ED67,MICHAEL A. BLAKE,0
Kings,AD44,ED67,DAWN L. SMALLS,0
Kings,AD44,ED67,ERIC A. ULRICH,0
Kings,AD44,ED67,YDANIS RODRIGUEZ,0
Kings,AD44,ED67,DANIEL J. O'DONNELL,0
Kings,AD44,ED67,RAFAEL L. ESPINAL JR.,0
Kings,AD44,ED67,LATRICE M. WALKER,0
Kings,AD44,ED67,JUMAANE D. WILLIAMS,0
Kings,AD44,ED67,RON KIM,0
Kings,AD44,ED67,BENJAMIN L. YEE,0
Kings,AD44,ED67,A. MANNY ALICANDRO,0
Kings,AD44,ED67,NOMIKI D. KONST,0
Kings,AD44,ED67,DAVID EISENBACH,0
Kings,AD44,ED67,JARED RICH,0
Kings,AD44,ED67,ANTHONY TONY HERBERT,0
Kings,AD44,ED67,HELAL A. SHEIKH,0
Kings,AD44,ED67,WRITE-IN,0
Kings,AD44,ED68,MELISSA MARK-VIVERITO,29
Kings,AD44,ED68,MICHAEL A. BLAKE,10
Kings,AD44,ED68,DAWN L. SMALLS,10
Kings,AD44,ED68,ERIC A. ULRICH,10
Kings,AD44,ED68,YDANIS RODRIGUEZ,5
Kings,AD44,ED68,DANIEL J. O'DONNELL,8
Kings,AD44,ED68,RAFAEL L. ESPINAL JR.,15
Kings,AD44,ED68,LATRICE M. WALKER,0
Kings,AD44,ED68,JUMAANE D. WILLIAMS,194
Kings,AD44,ED68,RON KIM,9
Kings,AD44,ED68,BENJAMIN L. YEE,3
Kings,AD44,ED68,A. MANNY ALICANDRO,1
Kings,AD44,ED68,NOMIKI D. KONST,13
Kings,AD44,ED68,DAVID EISENBACH,5
Kings,AD44,ED68,JARED RICH,0
Kings,AD44,ED68,ANTHONY TONY HERBERT,0
Kings,AD44,ED68,HELAL A. SHEIKH,0
Kings,AD44,ED68,WRITE-IN,0
Kings,AD44,ED69,MELISSA MARK-VIVERITO,0
Kings,AD44,ED69,MICHAEL A. BLAKE,0
Kings,AD44,ED69,DAWN L. SMALLS,0
Kings,AD44,ED69,ERIC A. ULRICH,0
Kings,AD44,ED69,YDANIS RODRIGUEZ,0
Kings,AD44,ED69,DANIEL J. O'DONNELL,0
Kings,AD44,ED69,RAFAEL L. ESPINAL JR.,0
Kings,AD44,ED69,LATRICE M. WALKER,0
Kings,AD44,ED69,JUMAANE D. WILLIAMS,0
Kings,AD44,ED69,RON KIM,0
Kings,AD44,ED69,BENJAMIN L. YEE,0
Kings,AD44,ED69,A. MANNY ALICANDRO,0
Kings,AD44,ED69,NOMIKI D. KONST,0
Kings,AD44,ED69,DAVID EISENBACH,0
Kings,AD44,ED69,JARED RICH,0
Kings,AD44,ED69,ANTHONY TONY HERBERT,0
Kings,AD44,ED69,HELAL A. SHEIKH,0
Kings,AD44,ED69,WRITE-IN,0
Kings,AD44,ED70,MELISSA MARK-VIVERITO,0
Kings,AD44,ED70,MICHAEL A. BLAKE,0
Kings,AD44,ED70,DAWN L. SMALLS,0
Kings,AD44,ED70,ERIC A. ULRICH,0
Kings,AD44,ED70,YDANIS RODRIGUEZ,0
Kings,AD44,ED70,DANIEL J. O'DONNELL,0
Kings,AD44,ED70,RAFAEL L. ESPINAL JR.,0
Kings,AD44,ED70,LATRICE M. WALKER,0
Kings,AD44,ED70,JUMAANE D. WILLIAMS,0
Kings,AD44,ED70,RON KIM,0
Kings,AD44,ED70,BENJAMIN L. YEE,0
Kings,AD44,ED70,A. MANNY ALICANDRO,0
Kings,AD44,ED70,NOMIKI D. KONST,0
Kings,AD44,ED70,DAVID EISENBACH,0
Kings,AD44,ED70,JARED RICH,0
Kings,AD44,ED70,ANTHONY TONY HERBERT,0
Kings,AD44,ED70,HELAL A. SHEIKH,0
Kings,AD44,ED70,WRITE-IN,0
Kings,AD44,ED71,MELISSA MARK-VIVERITO,38
Kings,AD44,ED71,MICHAEL A. BLAKE,13
Kings,AD44,ED71,DAWN L. SMALLS,10
Kings,AD44,ED71,ERIC A. ULRICH,23
Kings,AD44,ED71,YDANIS RODRIGUEZ,1
Kings,AD44,ED71,DANIEL J. O'DONNELL,9
Kings,AD44,ED71,RAFAEL L. ESPINAL JR.,8
Kings,AD44,ED71,LATRICE M. WALKER,1
Kings,AD44,ED71,JUMAANE D. WILLIAMS,189
Kings,AD44,ED71,RON KIM,6
Kings,AD44,ED71,BENJAMIN L. YEE,9
Kings,AD44,ED71,A. MANNY ALICANDRO,0
Kings,AD44,ED71,NOMIKI D. KONST,6
Kings,AD44,ED71,DAVID EISENBACH,0
Kings,AD44,ED71,JARED RICH,0
Kings,AD44,ED71,ANTHONY TONY HERBERT,0
Kings,AD44,ED71,HELAL A. SHEIKH,0
Kings,AD44,ED71,WRITE-IN,0
Kings,AD44,ED72,MELISSA MARK-VIVERITO,28
Kings,AD44,ED72,MICHAEL A. BLAKE,8
Kings,AD44,ED72,DAWN L. SMALLS,13
Kings,AD44,ED72,ERIC A. ULRICH,34
Kings,AD44,ED72,YDANIS RODRIGUEZ,1
Kings,AD44,ED72,DANIEL J. O'DONNELL,4
Kings,AD44,ED72,RAFAEL L. ESPINAL JR.,8
Kings,AD44,ED72,LATRICE M. WALKER,0
Kings,AD44,ED72,JUMAANE D. WILLIAMS,189
Kings,AD44,ED72,RON KIM,5
Kings,AD44,ED72,BENJAMIN L. YEE,4
Kings,AD44,ED72,A. MANNY ALICANDRO,0
Kings,AD44,ED72,NOMIKI D. KONST,14
Kings,AD44,ED72,DAVID EISENBACH,0
Kings,AD44,ED72,JARED RICH,1
Kings,AD44,ED72,ANTHONY TONY HERBERT,0
Kings,AD44,ED72,HELAL A. SHEIKH,1
Kings,AD44,ED72,WRITE-IN,1
Kings,AD44,ED73,MELISSA MARK-VIVERITO,31
Kings,AD44,ED73,MICHAEL A. BLAKE,8
Kings,AD44,ED73,DAWN L. SMALLS,7
Kings,AD44,ED73,ERIC A. ULRICH,9
Kings,AD44,ED73,YDANIS RODRIGUEZ,1
Kings,AD44,ED73,DANIEL J. O'DONNELL,5
Kings,AD44,ED73,RAFAEL L. ESPINAL JR.,6
Kings,AD44,ED73,LATRICE M. WALKER,0
Kings,AD44,ED73,JUMAANE D. WILLIAMS,108
Kings,AD44,ED73,RON KIM,2
Kings,AD44,ED73,BENJAMIN L. YEE,2
Kings,AD44,ED73,A. MANNY ALICANDRO,0
Kings,AD44,ED73,NOMIKI D. KONST,8
Kings,AD44,ED73,DAVID EISENBACH,0
Kings,AD44,ED73,JARED RICH,0
Kings,AD44,ED73,ANTHONY TONY HERBERT,0
Kings,AD44,ED73,HELAL A. SHEIKH,0
Kings,AD44,ED73,WRITE-IN,0
Kings,AD44,ED74,MELISSA MARK-VIVERITO,0
Kings,AD44,ED74,MICHAEL A. BLAKE,0
Kings,AD44,ED74,DAWN L. SMALLS,0
Kings,AD44,ED74,ERIC A. ULRICH,0
Kings,AD44,ED74,YDANIS RODRIGUEZ,0
Kings,AD44,ED74,DANIEL J. O'DONNELL,0
Kings,AD44,ED74,RAFAEL L. ESPINAL JR.,0
Kings,AD44,ED74,LATRICE M. WALKER,0
Kings,AD44,ED74,JUMAANE D. WILLIAMS,0
Kings,AD44,ED74,RON KIM,0
Kings,AD44,ED74,BENJAMIN L. YEE,0
Kings,AD44,ED74,A. MANNY ALICANDRO,0
Kings,AD44,ED74,NOMIKI D. KONST,0
Kings,AD44,ED74,DAVID EISENBACH,0
Kings,AD44,ED74,JARED RICH,0
Kings,AD44,ED74,ANTHONY TONY HERBERT,0
Kings,AD44,ED74,HELAL A. SHEIKH,0
Kings,AD44,ED74,WRITE-IN,0
Kings,AD44,ED75,MELISSA MARK-VIVERITO,34
Kings,AD44,ED75,MICHAEL A. BLAKE,9
Kings,AD44,ED75,DAWN L. SMALLS,13
Kings,AD44,ED75,ERIC A. ULRICH,21
Kings,AD44,ED75,YDANIS RODRIGUEZ,2
Kings,AD44,ED75,DANIEL J. O'DONNELL,3
Kings,AD44,ED75,RAFAEL L. ESPINAL JR.,9
Kings,AD44,ED75,LATRICE M. WALKER,0
Kings,AD44,ED75,JUMAANE D. WILLIAMS,170
Kings,AD44,ED75,RON KIM,2
Kings,AD44,ED75,BENJAMIN L. YEE,5
Kings,AD44,ED75,A. MANNY ALICANDRO,1
Kings,AD44,ED75,NOMIKI D. KONST,1
Kings,AD44,ED75,DAVID EISENBACH,0
Kings,AD44,ED75,JARED RICH,1
Kings,AD44,ED75,ANTHONY TONY HERBERT,0
Kings,AD44,ED75,HELAL A. SHEIKH,1
Kings,AD44,ED75,WRITE-IN,2
Kings,AD44,ED76,MELISSA MARK-VIVERITO,36
Kings,AD44,ED76,MICHAEL A. BLAKE,9
Kings,AD44,ED76,DAWN L. SMALLS,18
Kings,AD44,ED76,ERIC A. ULRICH,22
Kings,AD44,ED76,YDANIS RODRIGUEZ,3
Kings,AD44,ED76,DANIEL J. O'DONNELL,9
Kings,AD44,ED76,RAFAEL L. ESPINAL JR.,6
Kings,AD44,ED76,LATRICE M. WALKER,1
Kings,AD44,ED76,JUMAANE D. WILLIAMS,193
Kings,AD44,ED76,RON KIM,2
Kings,AD44,ED76,BENJAMIN L. YEE,6
Kings,AD44,ED76,A. MANNY ALICANDRO,0
Kings,AD44,ED76,NOMIKI D. KONST,9
Kings,AD44,ED76,DAVID EISENBACH,1
Kings,AD44,ED76,JARED RICH,0
Kings,AD44,ED76,ANTHONY TONY HERBERT,2
Kings,AD44,ED76,HELAL A. SHEIKH,0
Kings,AD44,ED76,WRITE-IN,0
Kings,AD44,ED77,MELISSA MARK-VIVERITO,57
Kings,AD44,ED77,MICHAEL A. BLAKE,12
Kings,AD44,ED77,DAWN L. SMALLS,14
Kings,AD44,ED77,ERIC A. ULRICH,13
Kings,AD44,ED77,YDANIS RODRIGUEZ,1
Kings,AD44,ED77,DANIEL J. O'DONNELL,14
Kings,AD44,ED77,RAFAEL L. ESPINAL JR.,20
Kings,AD44,ED77,LATRICE M. WALKER,0
Kings,AD44,ED77,JUMAANE D. WILLIAMS,209
Kings,AD44,ED77,RON KIM,2
Kings,AD44,ED77,BENJAMIN L. YEE,10
Kings,AD44,ED77,A. MANNY ALICANDRO,2
Kings,AD44,ED77,NOMIKI D. KONST,6
Kings,AD44,ED77,DAVID EISENBACH,1
Kings,AD44,ED77,JARED RICH,0
Kings,AD44,ED77,ANTHONY TONY HERBERT,0
Kings,AD44,ED77,HELAL A. SHEIKH,0
Kings,AD44,ED77,WRITE-IN,0
Kings,AD44,ED78,MELISSA MARK-VIVERITO,28
Kings,AD44,ED78,MICHAEL A. BLAKE,14
Kings,AD44,ED78,DAWN L. SMALLS,18
Kings,AD44,ED78,ERIC A. ULRICH,11
Kings,AD44,ED78,YDANIS RODRIGUEZ,2
Kings,AD44,ED78,DANIEL J. O'DONNELL,2
Kings,AD44,ED78,RAFAEL L. ESPINAL JR.,7
Kings,AD44,ED78,LATRICE M. WALKER,0
Kings,AD44,ED78,JUMAANE D. WILLIAMS,148
Kings,AD44,ED78,RON KIM,1
Kings,AD44,ED78,BENJAMIN L. YEE,4
Kings,AD44,ED78,A. MANNY ALICANDRO,1
Kings,AD44,ED78,NOMIKI D. KONST,7
Kings,AD44,ED78,DAVID EISENBACH,0
Kings,AD44,ED78,JARED RICH,0
Kings,AD44,ED78,ANTHONY TONY HERBERT,0
Kings,AD44,ED78,HELAL A. SHEIKH,0
Kings,AD44,ED78,WRITE-IN,1
Kings,AD44,ED79,MELISSA MARK-VIVERITO,10
Kings,AD44,ED79,MICHAEL A. BLAKE,6
Kings,AD44,ED79,DAWN L. SMALLS,17
Kings,AD44,ED79,ERIC A. ULRICH,16
Kings,AD44,ED79,YDANIS RODRIGUEZ,0
Kings,AD44,ED79,DANIEL J. O'DONNELL,6
Kings,AD44,ED79,RAFAEL L. ESPINAL JR.,7
Kings,AD44,ED79,LATRICE M. WALKER,0
Kings,AD44,ED79,JUMAANE D. WILLIAMS,76
Kings,AD44,ED79,RON KIM,5
Kings,AD44,ED79,BENJAMIN L. YEE,3
Kings,AD44,ED79,A. MANNY ALICANDRO,1
Kings,AD44,ED79,NOMIKI D. KONST,2
Kings,AD44,ED79,DAVID EISENBACH,3
Kings,AD44,ED79,JARED RICH,1
Kings,AD44,ED79,ANTHONY TONY HERBERT,0
Kings,AD44,ED79,HELAL A. SHEIKH,1
Kings,AD44,ED79,WRITE-IN,0
Kings,AD44,ED80,MELISSA MARK-VIVERITO,0
Kings,AD44,ED80,MICHAEL A. BLAKE,0
Kings,AD44,ED80,DAWN L. SMALLS,0
Kings,AD44,ED80,ERIC A. ULRICH,0
Kings,AD44,ED80,YDANIS RODRIGUEZ,0
Kings,AD44,ED80,DANIEL J. O'DONNELL,0
Kings,AD44,ED80,RAFAEL L. ESPINAL JR.,0
Kings,AD44,ED80,LATRICE M. WALKER,0
Kings,AD44,ED80,JUMAANE D. WILLIAMS,0
Kings,AD44,ED80,RON KIM,0
Kings,AD44,ED80,BENJAMIN L. YEE,0
Kings,AD44,ED80,A. MANNY ALICANDRO,0
Kings,AD44,ED80,NOMIKI D. KONST,0
Kings,AD44,ED80,DAVID EISENBACH,0
Kings,AD44,ED80,JARED RICH,0
Kings,AD44,ED80,ANTHONY TONY HERBERT,0
Kings,AD44,ED80,HELAL A. SHEIKH,0
Kings,AD44,ED80,WRITE-IN,0
Kings,AD44,ED81,MELISSA MARK-VIVERITO,10
Kings,AD44,ED81,MICHAEL A. BLAKE,1
Kings,AD44,ED81,DAWN L. SMALLS,4
Kings,AD44,ED81,ERIC A. ULRICH,78
Kings,AD44,ED81,YDANIS RODRIGUEZ,1
Kings,AD44,ED81,DANIEL J. O'DONNELL,0
Kings,AD44,ED81,RAFAEL L. ESPINAL JR.,3
Kings,AD44,ED81,LATRICE M. WALKER,0
Kings,AD44,ED81,JUMAANE D. WILLIAMS,57
Kings,AD44,ED81,RON KIM,1
Kings,AD44,ED81,BENJAMIN L. YEE,1
Kings,AD44,ED81,A. MANNY ALICANDRO,0
Kings,AD44,ED81,NOMIKI D. KONST,0
Kings,AD44,ED81,DAVID EISENBACH,1
Kings,AD44,ED81,JARED RICH,0
Kings,AD44,ED81,ANTHONY TONY HERBERT,1
Kings,AD44,ED81,HELAL A. SHEIKH,24
Kings,AD44,ED81,WRITE-IN,0
Kings,AD44,ED82,MELISSA MARK-VIVERITO,11
Kings,AD44,ED82,MICHAEL A. BLAKE,4
Kings,AD44,ED82,DAWN L. SMALLS,3
Kings,AD44,ED82,ERIC A. ULRICH,2
Kings,AD44,ED82,YDANIS RODRIGUEZ,0
Kings,AD44,ED82,DANIEL J. O'DONNELL,1
Kings,AD44,ED82,RAFAEL L. ESPINAL JR.,1
Kings,AD44,ED82,LATRICE M. WALKER,3
Kings,AD44,ED82,JUMAANE D. WILLIAMS,32
Kings,AD44,ED82,RON KIM,4
Kings,AD44,ED82,BENJAMIN L. YEE,0
Kings,AD44,ED82,A. MANNY ALICANDRO,1
Kings,AD44,ED82,NOMIKI D. KONST,3
Kings,AD44,ED82,DAVID EISENBACH,1
Kings,AD44,ED82,JARED RICH,0
Kings,AD44,ED82,ANTHONY TONY HERBERT,1
Kings,AD44,ED82,HELAL A. SHEIKH,4
Kings,AD44,ED82,WRITE-IN,0
Kings,AD44,ED83,MELISSA MARK-VIVERITO,38
Kings,AD44,ED83,MICHAEL A. BLAKE,14
Kings,AD44,ED83,DAWN L. SMALLS,11
Kings,AD44,ED83,ERIC A. ULRICH,22
Kings,AD44,ED83,YDANIS RODRIGUEZ,2
Kings,AD44,ED83,DANIEL J. O'DONNELL,12
Kings,AD44,ED83,RAFAEL L. ESPINAL JR.,10
Kings,AD44,ED83,LATRICE M. WALKER,0
Kings,AD44,ED83,JUMAANE D. WILLIAMS,144
Kings,AD44,ED83,RON KIM,5
Kings,AD44,ED83,BENJAMIN L. YEE,1
Kings,AD44,ED83,A. MANNY ALICANDRO,0
Kings,AD44,ED83,NOMIKI D. KONST,11
Kings,AD44,ED83,DAVID EISENBACH,1
Kings,AD44,ED83,JARED RICH,0
Kings,AD44,ED83,ANTHONY TONY HERBERT,0
Kings,AD44,ED83,HELAL A. SHEIKH,6
Kings,AD44,ED83,WRITE-IN,0
Kings,AD44,ED84,MELISSA MARK-VIVERITO,0
Kings,AD44,ED84,MICHAEL A. BLAKE,0
Kings,AD44,ED84,DAWN L. SMALLS,0
Kings,AD44,ED84,ERIC A. ULRICH,0
Kings,AD44,ED84,YDANIS RODRIGUEZ,0
Kings,AD44,ED84,DANIEL J. O'DONNELL,0
Kings,AD44,ED84,RAFAEL L. ESPINAL JR.,0
Kings,AD44,ED84,LATRICE M. WALKER,0
Kings,AD44,ED84,JUMAANE D. WILLIAMS,0
Kings,AD44,ED84,RON KIM,0
Kings,AD44,ED84,BENJAMIN L. YEE,0
Kings,AD44,ED84,A. MANNY ALICANDRO,0
Kings,AD44,ED84,NOMIKI D. KONST,0
Kings,AD44,ED84,DAVID EISENBACH,0
Kings,AD44,ED84,JARED RICH,0
Kings,AD44,ED84,ANTHONY TONY HERBERT,0
Kings,AD44,ED84,HELAL A. SHEIKH,0
Kings,AD44,ED84,WRITE-IN,0
Kings,AD44,ED85,MELISSA MARK-VIVERITO,0
Kings,AD44,ED85,MICHAEL A. BLAKE,0
Kings,AD44,ED85,DAWN L. SMALLS,0
Kings,AD44,ED85,ERIC A. ULRICH,0
Kings,AD44,ED85,YDANIS RODRIGUEZ,0
Kings,AD44,ED85,DANIEL J. O'DONNELL,0
Kings,AD44,ED85,RAFAEL L. ESPINAL JR.,0
Kings,AD44,ED85,LATRICE M. WALKER,0
Kings,AD44,ED85,JUMAANE D. WILLIAMS,0
Kings,AD44,ED85,RON KIM,0
Kings,AD44,ED85,BENJAMIN L. YEE,0
Kings,AD44,ED85,A. MANNY ALICANDRO,0
Kings,AD44,ED85,NOMIKI D. KONST,0
Kings,AD44,ED85,DAVID EISENBACH,0
Kings,AD44,ED85,JARED RICH,0
Kings,AD44,ED85,ANTHONY TONY HERBERT,0
Kings,AD44,ED85,HELAL A. SHEIKH,0
Kings,AD44,ED85,WRITE-IN,0
Kings,AD44,ED86,MELISSA MARK-VIVERITO,0
Kings,AD44,ED86,MICHAEL A. BLAKE,0
Kings,AD44,ED86,DAWN L. SMALLS,0
Kings,AD44,ED86,ERIC A. ULRICH,0
Kings,AD44,ED86,YDANIS RODRIGUEZ,0
Kings,AD44,ED86,DANIEL J. O'DONNELL,0
Kings,AD44,ED86,RAFAEL L. ESPINAL JR.,0
Kings,AD44,ED86,LATRICE M. WALKER,0
Kings,AD44,ED86,JUMAANE D. WILLIAMS,0
Kings,AD44,ED86,RON KIM,0
Kings,AD44,ED86,BENJAMIN L. YEE,0
Kings,AD44,ED86,A. MANNY ALICANDRO,0
Kings,AD44,ED86,NOMIKI D. KONST,0
Kings,AD44,ED86,DAVID EISENBACH,0
Kings,AD44,ED86,JARED RICH,0
Kings,AD44,ED86,ANTHONY TONY HERBERT,0
Kings,AD44,ED86,HELAL A. SHEIKH,0
Kings,AD44,ED86,WRITE-IN,0
Kings,AD44,ED87,MELISSA MARK-VIVERITO,10
Kings,AD44,ED87,MICHAEL A. BLAKE,8
Kings,AD44,ED87,DAWN L. SMALLS,1
Kings,AD44,ED87,ERIC A. ULRICH,14
Kings,AD44,ED87,YDANIS RODRIGUEZ,1
Kings,AD44,ED87,DANIEL J. O'DONNELL,4
Kings,AD44,ED87,RAFAEL L. ESPINAL JR.,3
Kings,AD44,ED87,LATRICE M. WALKER,0
Kings,AD44,ED87,JUMAANE D. WILLIAMS,55
Kings,AD44,ED87,RON KIM,1
Kings,AD44,ED87,BENJAMIN L. YEE,2
Kings,AD44,ED87,A. MANNY ALICANDRO,0
Kings,AD44,ED87,NOMIKI D. KONST,2
Kings,AD44,ED87,DAVID EISENBACH,0
Kings,AD44,ED87,JARED RICH,1
Kings,AD44,ED87,ANTHONY TONY HERBERT,2
Kings,AD44,ED87,HELAL A. SHEIKH,5
Kings,AD44,ED87,WRITE-IN,0
Kings,AD44,ED88,MELISSA MARK-VIVERITO,0
Kings,AD44,ED88,MICHAEL A. BLAKE,0
Kings,AD44,ED88,DAWN L. SMALLS,0
Kings,AD44,ED88,ERIC A. ULRICH,0
Kings,AD44,ED88,YDANIS RODRIGUEZ,0
Kings,AD44,ED88,DANIEL J. O'DONNELL,0
Kings,AD44,ED88,RAFAEL L. ESPINAL JR.,0
Kings,AD44,ED88,LATRICE M. WALKER,0
Kings,AD44,ED88,JUMAANE D. WILLIAMS,0
Kings,AD44,ED88,RON KIM,0
Kings,AD44,ED88,BENJAMIN L. YEE,0
